title,story,sentence_nr,token_in_sent,token,surprisal
reading-dickens-4,reading-dickens,6,10,who,1.6002598
reading-dickens-4,reading-dickens,6,11,frequented,7.738177
reading-dickens-4,reading-dickens,6,12,his,3.0092587
reading-dickens-4,reading-dickens,6,13,establishment,10.508303
reading-dickens-4,reading-dickens,6,14,"and,",6.7932396
reading-dickens-4,reading-dickens,6,15,judging,6.545444
reading-dickens-4,reading-dickens,6,16,by,0.63464975
reading-dickens-4,reading-dickens,6,17,the,0.9966636
reading-dickens-4,reading-dickens,6,18,care,9.685634
reading-dickens-4,reading-dickens,6,19,with,2.545947
reading-dickens-4,reading-dickens,6,20,which,0.011907097
reading-dickens-4,reading-dickens,6,21,he,0.90509886
reading-dickens-4,reading-dickens,6,22,handled,3.5504522
reading-dickens-4,reading-dickens,6,23,the,1.5802604
reading-dickens-4,reading-dickens,6,24,"volume,",7.2990685
reading-dickens-4,reading-dickens,6,25,I,1.3444107
reading-dickens-4,reading-dickens,6,26,thought,3.4485507
reading-dickens-4,reading-dickens,6,27,perhaps,5.577053
reading-dickens-4,reading-dickens,6,28,this,3.6428237
reading-dickens-4,reading-dickens,6,29,Mr.,9.904866
reading-dickens-4,reading-dickens,6,30,Dickens,8.953601
reading-dickens-4,reading-dickens,6,31,was,1.6256256
reading-dickens-4,reading-dickens,6,32,one,3.8604255
reading-dickens-4,reading-dickens,6,33,of,0.13422266
reading-dickens-4,reading-dickens,6,34,them.,0.65410036
reading-dickens-4,reading-dickens,7,1,"""A",11.901783
reading-dickens-4,reading-dickens,7,2,friend,6.0442023
reading-dickens-4,reading-dickens,7,3,of,0.63724184
reading-dickens-4,reading-dickens,7,4,"yours?""",12.912783
reading-dickens-5,reading-dickens,0,1,"""A",11.901783
reading-dickens-5,reading-dickens,0,2,lifelong,8.873938
reading-dickens-5,reading-dickens,0,3,friend.,6.062108
reading-dickens-5,reading-dickens,1,1,And,9.995398
reading-dickens-5,reading-dickens,1,2,from,6.6472445
reading-dickens-5,reading-dickens,1,3,now,4.061801
reading-dickens-5,reading-dickens,1,4,"on,",0.74792004
reading-dickens-5,reading-dickens,1,5,he's,6.1912565
reading-dickens-5,reading-dickens,1,6,your,5.2298117
reading-dickens-5,reading-dickens,1,7,friend,3.0413413
reading-dickens-5,reading-dickens,1,8,"too""",11.371227
reading-dickens-5,reading-dickens,2,1,That,6.2102013
reading-dickens-5,reading-dickens,2,2,afternoon,8.909693
reading-dickens-5,reading-dickens,2,3,I,2.7894435
reading-dickens-5,reading-dickens,2,4,took,3.8977447
reading-dickens-5,reading-dickens,2,5,my,1.6828283
reading-dickens-5,reading-dickens,2,6,new,4.615046
reading-dickens-5,reading-dickens,2,7,friend,4.017759
reading-dickens-5,reading-dickens,2,8,"home,",6.5925493
reading-dickens-5,reading-dickens,2,9,hidden,9.573103
reading-dickens-5,reading-dickens,2,10,under,2.0711203
reading-dickens-5,reading-dickens,2,11,my,1.4997288
reading-dickens-5,reading-dickens,2,12,clothes,4.826824
reading-dickens-5,reading-dickens,2,13,so,5.615572
reading-dickens-5,reading-dickens,2,14,that,1.5088382
reading-dickens-5,reading-dickens,2,15,my,3.2921662
reading-dickens-5,reading-dickens,2,16,father,4.735041
reading-dickens-5,reading-dickens,2,17,wouldn't,1.6860532
reading-dickens-5,reading-dickens,2,18,see,1.7580125
reading-dickens-5,reading-dickens,2,19,it.,2.6933615
reading-dickens-5,reading-dickens,3,1,It,8.7529955
reading-dickens-5,reading-dickens,3,2,was,2.2296002
reading-dickens-5,reading-dickens,3,3,a,1.8301094
reading-dickens-5,reading-dickens,3,4,rainy,6.4832234
reading-dickens-5,reading-dickens,3,5,"winter,",6.89232
reading-dickens-5,reading-dickens,3,6,with,3.6018624
reading-dickens-5,reading-dickens,3,7,days,7.3449144
reading-dickens-5,reading-dickens,3,8,as,5.6761117
reading-dickens-5,reading-dickens,3,9,gray,7.243141
reading-dickens-5,reading-dickens,3,10,as,0.21494699
reading-dickens-5,reading-dickens,3,11,"lead,",9.994661
reading-dickens-5,reading-dickens,3,12,and,0.75457335
reading-dickens-5,reading-dickens,3,13,I,4.2833066
reading-dickens-5,reading-dickens,3,14,read,7.4787736
reading-dickens-5,reading-dickens,3,15,Great,11.779276
reading-dickens-5,reading-dickens,3,16,Expectations,1.9300127
reading-dickens-5,reading-dickens,3,17,about,4.3511615
reading-dickens-5,reading-dickens,3,18,nine,7.987006
reading-dickens-5,reading-dickens,3,19,"times,",6.463501
reading-dickens-5,reading-dickens,3,20,partly,7.5556808
reading-dickens-5,reading-dickens,3,21,because,0.7711096
reading-dickens-5,reading-dickens,3,22,I,0.8134704
reading-dickens-5,reading-dickens,3,23,had,2.3969307
reading-dickens-5,reading-dickens,3,24,no,3.134174
reading-dickens-5,reading-dickens,3,25,other,4.169822
reading-dickens-5,reading-dickens,3,26,book,4.839962
reading-dickens-5,reading-dickens,3,27,at,4.46423
reading-dickens-5,reading-dickens,3,28,"hand,",3.1117768
reading-dickens-5,reading-dickens,3,29,partly,1.4305013
reading-dickens-5,reading-dickens,3,30,because,0.06776754
reading-dickens-5,reading-dickens,3,31,I,0.58051074
reading-dickens-5,reading-dickens,3,32,did,4.5859346
reading-dickens-5,reading-dickens,3,33,not,0.094312355
reading-dickens-5,reading-dickens,3,34,think,3.7428184
reading-dickens-5,reading-dickens,3,35,there,3.7803946
reading-dickens-5,reading-dickens,3,36,could,3.4116018
reading-dickens-5,reading-dickens,3,37,be,0.15101147
reading-dickens-5,reading-dickens,3,38,a,1.5638108
reading-dickens-5,reading-dickens,3,39,better,1.4530097
reading-dickens-5,reading-dickens,3,40,one,2.8828893
reading-dickens-5,reading-dickens,3,41,in,3.886509
reading-dickens-5,reading-dickens,3,42,the,1.0229268
reading-dickens-5,reading-dickens,3,43,whole,4.5782633
reading-dickens-5,reading-dickens,3,44,world,0.9586885
reading-dickens-5,reading-dickens,3,45,and,4.281876
reading-dickens-5,reading-dickens,3,46,I,4.496117
reading-dickens-5,reading-dickens,3,47,was,2.0154674
reading-dickens-5,reading-dickens,3,48,beginning,5.3598423
reading-dickens-5,reading-dickens,3,49,to,0.043233864
reading-dickens-5,reading-dickens,3,50,suspect,3.689323
reading-dickens-5,reading-dickens,3,51,that,0.6392317
reading-dickens-5,reading-dickens,3,52,Mr.,7.797186
reading-dickens-5,reading-dickens,3,53,Dickens,6.449379
reading-dickens-5,reading-dickens,3,54,had,2.0123467
reading-dickens-5,reading-dickens,3,55,written,2.781822
reading-dickens-5,reading-dickens,3,56,it,1.8371559
reading-dickens-5,reading-dickens,3,57,just,5.4533205
reading-dickens-5,reading-dickens,3,58,for,1.4913609
reading-dickens-5,reading-dickens,3,59,me.,1.0550921
reading-dickens-5,reading-dickens,4,1,Soon,14.220655
reading-dickens-5,reading-dickens,4,2,I,3.6051893
reading-dickens-5,reading-dickens,4,3,was,3.6046717
reading-dickens-5,reading-dickens,4,4,convinced,6.5793195
reading-dickens-5,reading-dickens,4,5,that,0.63885903
reading-dickens-5,reading-dickens,4,6,I,1.8069745
reading-dickens-5,reading-dickens,4,7,didn't,4.6710143
reading-dickens-5,reading-dickens,4,8,want,2.5930383
reading-dickens-5,reading-dickens,4,9,to,0.309266
reading-dickens-5,reading-dickens,4,10,do,3.1102445
reading-dickens-5,reading-dickens,4,11,anything,2.239152
reading-dickens-5,reading-dickens,4,12,else,3.6516483
reading-dickens-5,reading-dickens,4,13,in,4.0213184
reading-dickens-5,reading-dickens,4,14,life,1.2668236
reading-dickens-5,reading-dickens,4,15,but,3.9753566
reading-dickens-5,reading-dickens,4,16,learn,5.6346936
reading-dickens-5,reading-dickens,4,17,to,1.6800174
reading-dickens-5,reading-dickens,4,18,do,2.8829765
reading-dickens-5,reading-dickens,4,19,what,2.025577
reading-dickens-5,reading-dickens,4,20,Mr.,11.709395
reading-dickens-5,reading-dickens,4,21,Dickens,8.753426
reading-dickens-5,reading-dickens,4,22,had,2.56912
reading-dickens-5,reading-dickens,4,23,done.,2.6112425
reading-dickens-5,reading-dickens,5,1,(FIN),18.31012
reading-flytrap-1,reading-flytrap,0,1,The,11.92433
reading-flytrap-1,reading-flytrap,0,2,Venus,10.312679
reading-flytrap-1,reading-flytrap,0,3,flytrap,6.7370195
reading-flytrap-1,reading-flytrap,0,4,[Dionaea,13.080011
reading-flytrap-1,reading-flytrap,0,5,muscipula],11.340286
reading-flytrap-1,reading-flytrap,0,6,needs,9.745759
reading-flytrap-1,reading-flytrap,0,7,to,5.333605
reading-flytrap-1,reading-flytrap,0,8,know,8.52208
reading-flytrap-1,reading-flytrap,0,9,when,6.7643633
reading-flytrap-1,reading-flytrap,0,10,an,8.509888
reading-flytrap-1,reading-flytrap,0,11,ideal,7.3906217
reading-flytrap-1,reading-flytrap,0,12,meal,6.167697
reading-flytrap-1,reading-flytrap,0,13,is,1.008462
reading-flytrap-1,reading-flytrap,0,14,crawling,11.723024
reading-flytrap-1,reading-flytrap,0,15,across,4.389764
reading-flytrap-1,reading-flytrap,0,16,its,1.3406696
reading-flytrap-1,reading-flytrap,0,17,leaves.,7.4111786
reading-flytrap-1,reading-flytrap,1,1,Closing,16.363611
reading-flytrap-1,reading-flytrap,1,2,its,7.5302362
reading-flytrap-1,reading-flytrap,1,3,trap,10.600935
reading-flytrap-1,reading-flytrap,1,4,requires,9.810282
reading-flytrap-1,reading-flytrap,1,5,a,1.9031
reading-flytrap-1,reading-flytrap,1,6,huge,4.9023
reading-flytrap-1,reading-flytrap,1,7,expense,6.9474998
reading-flytrap-1,reading-flytrap,1,8,of,2.9795408
reading-flytrap-1,reading-flytrap,1,9,"energy,",6.0929117
reading-flytrap-1,reading-flytrap,1,10,and,2.1006498
reading-flytrap-1,reading-flytrap,1,11,reopening,11.493935
reading-flytrap-1,reading-flytrap,1,12,the,1.5347828
reading-flytrap-1,reading-flytrap,1,13,trap,1.4836388
reading-flytrap-1,reading-flytrap,1,14,can,3.616851
reading-flytrap-1,reading-flytrap,1,15,take,2.048689
reading-flytrap-1,reading-flytrap,1,16,several,3.2976637
reading-flytrap-1,reading-flytrap,1,17,"hours,",4.4219356
reading-flytrap-1,reading-flytrap,1,18,so,4.0834103
reading-flytrap-1,reading-flytrap,1,19,Dionaea,21.285225
reading-flytrap-1,reading-flytrap,1,20,only,6.078498
reading-flytrap-1,reading-flytrap,1,21,wants,4.4150915
reading-flytrap-1,reading-flytrap,1,22,to,0.3308366
reading-flytrap-1,reading-flytrap,1,23,spring,9.549863
reading-flytrap-1,reading-flytrap,1,24,closed,9.654288
reading-flytrap-1,reading-flytrap,1,25,when,3.0774765
reading-flytrap-1,reading-flytrap,1,26,it's,3.2692544
reading-flytrap-1,reading-flytrap,1,27,sure,6.107689
reading-flytrap-1,reading-flytrap,1,28,that,1.9870726
reading-flytrap-1,reading-flytrap,1,29,the,1.4555725
reading-flytrap-1,reading-flytrap,1,30,dawdling,14.341121
reading-flytrap-1,reading-flytrap,1,31,insect,1.2620766
reading-flytrap-1,reading-flytrap,1,32,visiting,19.21971
reading-flytrap-1,reading-flytrap,1,33,its,2.1458554
reading-flytrap-1,reading-flytrap,1,34,surface,5.6203184
reading-flytrap-1,reading-flytrap,1,35,is,1.2413117
reading-flytrap-1,reading-flytrap,1,36,large,8.034094
reading-flytrap-1,reading-flytrap,1,37,enough,0.046180688
reading-flytrap-1,reading-flytrap,1,38,to,0.4526944
reading-flytrap-1,reading-flytrap,1,39,be,3.3957295
reading-flytrap-1,reading-flytrap,1,40,worth,5.7819495
reading-flytrap-1,reading-flytrap,1,41,its,2.0646133
reading-flytrap-1,reading-flytrap,1,42,time.,2.5708492
reading-flytrap-1,reading-flytrap,2,1,The,7.6899047
reading-flytrap-1,reading-flytrap,2,2,large,8.431126
reading-flytrap-1,reading-flytrap,2,3,black,4.9002023
reading-flytrap-1,reading-flytrap,2,4,hairs,10.361665
reading-flytrap-1,reading-flytrap,2,5,on,1.2683712
reading-flytrap-1,reading-flytrap,2,6,their,4.475187
reading-flytrap-1,reading-flytrap,2,7,lobes,9.465169
reading-flytrap-1,reading-flytrap,2,8,allow,5.8584757
reading-flytrap-1,reading-flytrap,2,9,the,1.9162703
reading-flytrap-1,reading-flytrap,2,10,Venus,10.278643
reading-flytrap-1,reading-flytrap,2,11,flytraps,9.429755
reading-flytrap-1,reading-flytrap,2,12,to,0.31542605
reading-flytrap-1,reading-flytrap,2,13,literally,8.28805
reading-flytrap-1,reading-flytrap,2,14,feel,4.7795258
reading-flytrap-1,reading-flytrap,2,15,their,3.2771661
reading-flytrap-1,reading-flytrap,2,16,"prey,",9.133435
reading-flytrap-1,reading-flytrap,2,17,and,1.9896591
reading-flytrap-1,reading-flytrap,2,18,they,2.3315923
reading-flytrap-1,reading-flytrap,2,19,act,4.9191465
reading-flytrap-1,reading-flytrap,2,20,as,0.8719337
reading-flytrap-1,reading-flytrap,2,21,triggers,7.15372
reading-flytrap-1,reading-flytrap,2,22,that,3.844039
reading-flytrap-1,reading-flytrap,2,23,spring,7.1305895
reading-flytrap-1,reading-flytrap,2,24,the,3.5406137
reading-flytrap-1,reading-flytrap,2,25,trap,5.1515083
reading-flytrap-1,reading-flytrap,2,26,closed,9.918833
reading-flytrap-1,reading-flytrap,2,27,when,3.8589828
reading-flytrap-1,reading-flytrap,2,28,the,1.0857372
reading-flytrap-1,reading-flytrap,2,29,proper,9.226511
reading-flytrap-1,reading-flytrap,2,30,prey,3.3201804
reading-flytrap-1,reading-flytrap,2,31,makes,7.005344
reading-flytrap-1,reading-flytrap,2,32,its,0.76759034
reading-flytrap-1,reading-flytrap,2,33,way,0.5227863
reading-flytrap-1,reading-flytrap,2,34,across,4.273136
reading-flytrap-1,reading-flytrap,2,35,the,0.41493973
reading-flytrap-1,reading-flytrap,2,36,trap.,6.4891744
reading-flytrap-1,reading-flytrap,3,1,If,9.525026
reading-flytrap-1,reading-flytrap,3,2,the,2.6258688
reading-flytrap-1,reading-flytrap,3,3,insect,10.595419
reading-flytrap-1,reading-flytrap,3,4,touches,9.174308
reading-flytrap-1,reading-flytrap,3,5,just,7.7952166
reading-flytrap-1,reading-flytrap,3,6,one,0.5588799
reading-flytrap-1,reading-flytrap,3,7,"hair,",8.943998
reading-flytrap-1,reading-flytrap,3,8,the,1.635565
reading-flytrap-1,reading-flytrap,3,9,trap,7.4273076
reading-flytrap-1,reading-flytrap,3,10,will,0.9582537
reading-flytrap-1,reading-flytrap,3,11,not,3.344471
reading-flytrap-1,reading-flytrap,3,12,spring,7.4686565
reading-flytrap-1,reading-flytrap,3,13,shut;,10.1486435
reading-flytrap-1,reading-flytrap,3,14,but,3.0947638
reading-flytrap-1,reading-flytrap,3,15,a,4.795665
reading-flytrap-1,reading-flytrap,3,16,large,3.0943918
reading-flytrap-1,reading-flytrap,3,17,enough,5.278512
reading-flytrap-1,reading-flytrap,3,18,bug,6.1938396
reading-flytrap-1,reading-flytrap,3,19,will,1.1590135
reading-flytrap-1,reading-flytrap,3,20,likely,5.767743
reading-flytrap-1,reading-flytrap,3,21,touch,3.5784447
reading-flytrap-1,reading-flytrap,3,22,two,3.568014
reading-flytrap-1,reading-flytrap,3,23,hairs,2.3095958
reading-flytrap-1,reading-flytrap,3,24,within,5.9539447
reading-flytrap-1,reading-flytrap,3,25,about,4.344116
reading-flytrap-1,reading-flytrap,3,26,twenty,4.5725217
reading-flytrap-1,reading-flytrap,3,27,"seconds,",3.104341
reading-flytrap-1,reading-flytrap,3,28,and,1.0963551
reading-flytrap-1,reading-flytrap,3,29,that,3.223999
reading-flytrap-1,reading-flytrap,3,30,signal,10.02466
reading-flytrap-1,reading-flytrap,3,31,springs,12.002182
reading-flytrap-1,reading-flytrap,3,32,the,3.9938872
reading-flytrap-1,reading-flytrap,3,33,Venus,14.679999
reading-flytrap-1,reading-flytrap,3,34,flytrap,1.5300215
reading-flytrap-1,reading-flytrap,3,35,into,3.0967207
reading-flytrap-1,reading-flytrap,3,36,action.,0.5172296
reading-flytrap-2,reading-flytrap,0,1,We,9.732016
reading-flytrap-2,reading-flytrap,0,2,can,3.697846
reading-flytrap-2,reading-flytrap,0,3,look,5.4820857
reading-flytrap-2,reading-flytrap,0,4,at,0.9289312
reading-flytrap-2,reading-flytrap,0,5,this,2.4984689
reading-flytrap-2,reading-flytrap,0,6,system,5.7151427
reading-flytrap-2,reading-flytrap,0,7,as,1.8974836
reading-flytrap-2,reading-flytrap,0,8,analogous,7.051322
reading-flytrap-2,reading-flytrap,0,9,to,0.04033901
reading-flytrap-2,reading-flytrap,0,10,short-term,10.912498
reading-flytrap-2,reading-flytrap,0,11,memory.,3.0874577
reading-flytrap-2,reading-flytrap,1,1,"First,",13.817883
reading-flytrap-2,reading-flytrap,1,2,the,4.6087284
reading-flytrap-2,reading-flytrap,1,3,flytrap,16.685333
reading-flytrap-2,reading-flytrap,1,4,encodes,11.9711685
reading-flytrap-2,reading-flytrap,1,5,the,1.1620107
reading-flytrap-2,reading-flytrap,1,6,information,5.2374887
reading-flytrap-2,reading-flytrap,1,7,(forms,14.216516
reading-flytrap-2,reading-flytrap,1,8,the,3.5513306
reading-flytrap-2,reading-flytrap,1,9,memory),8.480349
reading-flytrap-2,reading-flytrap,1,10,that,2.5210981
reading-flytrap-2,reading-flytrap,1,11,something,8.192014
reading-flytrap-2,reading-flytrap,1,12,(it,10.103954
reading-flytrap-2,reading-flytrap,1,13,doesn't,6.26288
reading-flytrap-2,reading-flytrap,1,14,know,2.818242
reading-flytrap-2,reading-flytrap,1,15,what),4.021094
reading-flytrap-2,reading-flytrap,1,16,has,2.2110305
reading-flytrap-2,reading-flytrap,1,17,touched,7.391923
reading-flytrap-2,reading-flytrap,1,18,one,7.6475787
reading-flytrap-2,reading-flytrap,1,19,of,0.5130621
reading-flytrap-2,reading-flytrap,1,20,its,1.9033165
reading-flytrap-2,reading-flytrap,1,21,hairs.,8.761139
reading-flytrap-2,reading-flytrap,2,1,Then,11.686705
reading-flytrap-2,reading-flytrap,2,2,it,3.501444
reading-flytrap-2,reading-flytrap,2,3,stores,12.59173
reading-flytrap-2,reading-flytrap,2,4,this,4.3201313
reading-flytrap-2,reading-flytrap,2,5,information,2.279556
reading-flytrap-2,reading-flytrap,2,6,for,2.8717444
reading-flytrap-2,reading-flytrap,2,7,a,2.370435
reading-flytrap-2,reading-flytrap,2,8,number,3.6450202
reading-flytrap-2,reading-flytrap,2,9,of,0.0074068694
reading-flytrap-2,reading-flytrap,2,10,seconds,5.01635
reading-flytrap-2,reading-flytrap,2,11,(retains,13.675114
reading-flytrap-2,reading-flytrap,2,12,the,7.8649917
reading-flytrap-2,reading-flytrap,2,13,memory),8.011163
reading-flytrap-2,reading-flytrap,2,14,and,1.2950258
reading-flytrap-2,reading-flytrap,2,15,finally,5.881206
reading-flytrap-2,reading-flytrap,2,16,retrieves,5.668073
reading-flytrap-2,reading-flytrap,2,17,this,4.1034064
reading-flytrap-2,reading-flytrap,2,18,information,1.2791846
reading-flytrap-2,reading-flytrap,2,19,(recalls,8.0819
reading-flytrap-2,reading-flytrap,2,20,the,3.120916
reading-flytrap-2,reading-flytrap,2,21,memory),4.255038
reading-flytrap-2,reading-flytrap,2,22,once,4.1880383
reading-flytrap-2,reading-flytrap,2,23,a,3.5610762
reading-flytrap-2,reading-flytrap,2,24,second,1.3265045
reading-flytrap-2,reading-flytrap,2,25,hair,15.204231
reading-flytrap-2,reading-flytrap,2,26,is,2.3529904
reading-flytrap-2,reading-flytrap,2,27,touched.,7.1642485
reading-flytrap-2,reading-flytrap,3,1,If,9.525026
reading-flytrap-2,reading-flytrap,3,2,a,3.5679083
reading-flytrap-2,reading-flytrap,3,3,small,6.1678114
reading-flytrap-2,reading-flytrap,3,4,ant,9.157007
reading-flytrap-2,reading-flytrap,3,5,takes,6.1411524
reading-flytrap-2,reading-flytrap,3,6,a,1.5601563
reading-flytrap-2,reading-flytrap,3,7,while,6.053953
reading-flytrap-2,reading-flytrap,3,8,to,0.105010636
reading-flytrap-2,reading-flytrap,3,9,get,2.4539664
reading-flytrap-2,reading-flytrap,3,10,from,5.7482414
reading-flytrap-2,reading-flytrap,3,11,one,1.2083982
reading-flytrap-2,reading-flytrap,3,12,hair,9.446
reading-flytrap-2,reading-flytrap,3,13,to,0.9746644
reading-flytrap-2,reading-flytrap,3,14,the,0.5638425
reading-flytrap-2,reading-flytrap,3,15,"next,",1.1654692
reading-flytrap-2,reading-flytrap,3,16,the,2.011201
reading-flytrap-2,reading-flytrap,3,17,trap,9.018902
reading-flytrap-2,reading-flytrap,3,18,will,1.3560308
reading-flytrap-2,reading-flytrap,3,19,have,4.55727
reading-flytrap-2,reading-flytrap,3,20,forgotten,8.224695
reading-flytrap-2,reading-flytrap,3,21,the,2.6365285
reading-flytrap-2,reading-flytrap,3,22,first,4.072364
reading-flytrap-2,reading-flytrap,3,23,touch,8.223744
reading-flytrap-2,reading-flytrap,3,24,by,5.7440863
reading-flytrap-2,reading-flytrap,3,25,the,1.4033135
reading-flytrap-2,reading-flytrap,3,26,time,0.58581704
reading-flytrap-2,reading-flytrap,3,27,the,1.3690903
reading-flytrap-2,reading-flytrap,3,28,ant,1.2520926
reading-flytrap-2,reading-flytrap,3,29,brushes,7.34421
reading-flytrap-2,reading-flytrap,3,30,up,2.1715155
reading-flytrap-2,reading-flytrap,3,31,against,1.3356507
reading-flytrap-2,reading-flytrap,3,32,the,0.6984523
reading-flytrap-2,reading-flytrap,3,33,next,4.5340886
reading-flytrap-2,reading-flytrap,3,34,hair.,2.6073637
reading-flytrap-2,reading-flytrap,4,1,In,9.352495
reading-flytrap-2,reading-flytrap,4,2,other,4.783786
reading-flytrap-2,reading-flytrap,4,3,"words,",0.7097646
reading-flytrap-2,reading-flytrap,4,4,it,2.8495047
reading-flytrap-2,reading-flytrap,4,5,loses,9.585345
reading-flytrap-2,reading-flytrap,4,6,the,2.1216385
reading-flytrap-2,reading-flytrap,4,7,storage,9.851513
reading-flytrap-2,reading-flytrap,4,8,of,2.3707612
reading-flytrap-2,reading-flytrap,4,9,the,1.6854987
reading-flytrap-2,reading-flytrap,4,10,"information,",7.2531075
reading-flytrap-2,reading-flytrap,4,11,doesn't,5.7620206
reading-flytrap-2,reading-flytrap,4,12,"close,",11.362762
reading-flytrap-2,reading-flytrap,4,13,and,0.5652256
reading-flytrap-2,reading-flytrap,4,14,the,4.50117
reading-flytrap-2,reading-flytrap,4,15,ant,11.298914
reading-flytrap-2,reading-flytrap,4,16,happily,13.42249
reading-flytrap-2,reading-flytrap,4,17,meanders,11.252994
reading-flytrap-2,reading-flytrap,4,18,on.,2.764522
reading-flytrap-2,reading-flytrap,5,1,How,11.003416
reading-flytrap-2,reading-flytrap,5,2,does,3.165208
reading-flytrap-2,reading-flytrap,5,3,the,1.98427
reading-flytrap-2,reading-flytrap,5,4,plant,8.376596
reading-flytrap-2,reading-flytrap,5,5,encode,10.052881
reading-flytrap-2,reading-flytrap,5,6,and,3.9458842
reading-flytrap-2,reading-flytrap,5,7,store,2.7187066
reading-flytrap-2,reading-flytrap,5,8,the,2.1751542
reading-flytrap-2,reading-flytrap,5,9,information,2.3071609
reading-flytrap-2,reading-flytrap,5,10,from,4.127846
reading-flytrap-2,reading-flytrap,5,11,the,1.0614867
reading-flytrap-2,reading-flytrap,5,12,unassuming,16.0284
reading-flytrap-2,reading-flytrap,5,13,bug's,13.839645
reading-flytrap-2,reading-flytrap,5,14,encounter,8.755331
reading-flytrap-2,reading-flytrap,5,15,with,1.4319072
reading-flytrap-2,reading-flytrap,5,16,the,0.71668774
reading-flytrap-3,reading-flytrap,0,1,first,6.298849
reading-flytrap-3,reading-flytrap,0,2,hair?,12.759057
reading-flytrap-3,reading-flytrap,1,1,How,11.003416
reading-flytrap-3,reading-flytrap,1,2,does,3.165208
reading-flytrap-3,reading-flytrap,1,3,it,1.7634333
reading-flytrap-3,reading-flytrap,1,4,remember,10.20224
reading-flytrap-3,reading-flytrap,1,5,the,2.2086031
reading-flytrap-3,reading-flytrap,1,6,first,4.4223976
reading-flytrap-3,reading-flytrap,1,7,touch,8.288204
reading-flytrap-3,reading-flytrap,1,8,in,4.265408
reading-flytrap-3,reading-flytrap,1,9,order,5.5010195
reading-flytrap-3,reading-flytrap,1,10,to,0.060374953
reading-flytrap-3,reading-flytrap,1,11,react,5.4820995
reading-flytrap-3,reading-flytrap,1,12,upon,6.9094853
reading-flytrap-3,reading-flytrap,1,13,the,1.7918053
reading-flytrap-3,reading-flytrap,1,14,second?,3.7628198
reading-flytrap-3,reading-flytrap,2,1,Scientists,14.346003
reading-flytrap-3,reading-flytrap,2,2,have,1.1188555
reading-flytrap-3,reading-flytrap,2,3,been,3.133028
reading-flytrap-3,reading-flytrap,2,4,puzzled,5.750127
reading-flytrap-3,reading-flytrap,2,5,by,0.6670762
reading-flytrap-3,reading-flytrap,2,6,these,7.44832
reading-flytrap-3,reading-flytrap,2,7,questions,5.789996
reading-flytrap-3,reading-flytrap,2,8,ever,3.6610181
reading-flytrap-3,reading-flytrap,2,9,since,0.00036006642
reading-flytrap-3,reading-flytrap,2,10,John,6.0372987
reading-flytrap-3,reading-flytrap,2,11,Burdon-Sanderson's,10.711135
reading-flytrap-3,reading-flytrap,2,12,early,9.182685
reading-flytrap-3,reading-flytrap,2,13,report,9.417324
reading-flytrap-3,reading-flytrap,2,14,on,8.004187
reading-flytrap-3,reading-flytrap,2,15,the,7.245902
reading-flytrap-3,reading-flytrap,2,16,physiology,9.168229
reading-flytrap-3,reading-flytrap,2,17,of,0.14551301
reading-flytrap-3,reading-flytrap,2,18,the,1.9378946
reading-flytrap-3,reading-flytrap,2,19,Venus,8.806107
reading-flytrap-3,reading-flytrap,2,20,flytrap,3.5242553
reading-flytrap-3,reading-flytrap,2,21,in,1.7271999
reading-flytrap-3,reading-flytrap,2,22,1882.,6.0595326
reading-flytrap-3,reading-flytrap,3,1,A,9.171973
reading-flytrap-3,reading-flytrap,3,2,century,8.335905
reading-flytrap-3,reading-flytrap,3,3,"later,",2.7644465
reading-flytrap-3,reading-flytrap,3,4,Dieter,12.646586
reading-flytrap-3,reading-flytrap,3,5,Hodick,19.28607
reading-flytrap-3,reading-flytrap,3,6,and,3.0323348
reading-flytrap-3,reading-flytrap,3,7,Andreas,7.3412566
reading-flytrap-3,reading-flytrap,3,8,Sievers,9.794323
reading-flytrap-3,reading-flytrap,3,9,at,5.652277
reading-flytrap-3,reading-flytrap,3,10,the,0.84043115
reading-flytrap-3,reading-flytrap,3,11,University,0.90133435
reading-flytrap-3,reading-flytrap,3,12,of,0.00716675
reading-flytrap-3,reading-flytrap,3,13,Bonn,4.067094
reading-flytrap-3,reading-flytrap,3,14,in,2.387306
reading-flytrap-3,reading-flytrap,3,15,Germany,0.24010523
reading-flytrap-3,reading-flytrap,3,16,proposed,6.005884
reading-flytrap-3,reading-flytrap,3,17,that,1.1432223
reading-flytrap-3,reading-flytrap,3,18,the,1.6382514
reading-flytrap-3,reading-flytrap,3,19,flytrap,13.713156
reading-flytrap-3,reading-flytrap,3,20,stored,9.857762
reading-flytrap-3,reading-flytrap,3,21,information,6.1020975
reading-flytrap-3,reading-flytrap,3,22,regarding,6.2464767
reading-flytrap-3,reading-flytrap,3,23,how,4.1414647
reading-flytrap-3,reading-flytrap,3,24,many,2.3557327
reading-flytrap-3,reading-flytrap,3,25,hairs,7.9519367
reading-flytrap-3,reading-flytrap,3,26,have,5.4543166
reading-flytrap-3,reading-flytrap,3,27,been,0.35007396
reading-flytrap-3,reading-flytrap,3,28,touched,5.4052143
reading-flytrap-3,reading-flytrap,3,29,in,2.2723665
reading-flytrap-3,reading-flytrap,3,30,the,1.4172443
reading-flytrap-3,reading-flytrap,3,31,electric,9.606974
